label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year
1,759,efficient resumption of interrupted warehouse loads 2000,"w labio , j wiener , h garcia-molina , v gorelik",sigmod conference,,7951,"efficient resumption of interrupted warehouse loads sigmod conference , 2000.0","w labio , jl wiener , h garcia-molina , v gorelik",,
0,452,efficient materialization and use of views in data warehouses 1999,"m souza , m sampaio",sigmod record,,7951,"efficient resumption of interrupted warehouse loads sigmod conference , 2000.0","w labio , jl wiener , h garcia-molina , v gorelik",,
0,39,"benchmarking spatial join operations with spatial output e hoel , h samet vldb",,,1995.0,28613,"benchmarking simple database operations wrms kubicar , r cattell",,"acm sigmod , may ,",
0,518,implementing database operations using simd instructions sigmod conference,"j zhou , k ross",,2002.0,28613,"benchmarking simple database operations wrms kubicar , r cattell",,"acm sigmod , may ,",
1,39,"benchmarking spatial join operations with spatial output e hoel , h samet vldb",,,1995.0,2563,"benchmarking spatial join operations with spatial output eg hoel , h samet proceedings of the international conference on very large & hellip ; , 1995.0",,,
1,39,"benchmarking spatial join operations with spatial output e hoel , h samet vldb",,,1995.0,9880,1995 . benchmarking spatial join operations with spatial output proc . 21st int . conf . on very large data,"eg hoel , h samet",,
1,39,"benchmarking spatial join operations with spatial output e hoel , h samet vldb",,,1995.0,5487,benchmarking spatial join operations with spatial output . 606-618,"eg hoel , h samet",,1995.0
0,1821,unisql/x unified relational and object-oriented database system w kim,,sigmod conference,1994.0,9019,"good , a graph-oriented database system m gemis , j paredaens , i thyssens , jv bussche",,"proceedings of sigmod , sigmod",
0,1049,"the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo",,sigmod conference,1999.0,9019,"good , a graph-oriented database system m gemis , j paredaens , i thyssens , jv bussche",,"proceedings of sigmod , sigmod",
0,1821,unisql/x unified relational and object-oriented database system w kim,,sigmod conference,1994.0,33278,"c. , and wallrath , m. 1987 . an object-oriented database system for engineering applications a kemper , p lockemann",,"& hellip ; of international conference on management of data , acm",
0,1846,"mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application m missikoff , m toiati sigmod conference",,,1994.0,33278,"c. , and wallrath , m. 1987 . an object-oriented database system for engineering applications a kemper , p lockemann",,"& hellip ; of international conference on management of data , acm",
0,1821,unisql/x unified relational and object-oriented database system w kim,,sigmod conference,1994.0,494,"an authorization mechanism for a relational database system acm transactions on database systems ,","pp griffiths , bw wade",,1976.0
0,2448,"an authorization system for digital libraries e ferrari , n adam , v atluri , e bertino , u capuozzo 2002",,vldb j.,,494,"an authorization mechanism for a relational database system acm transactions on database systems ,","pp griffiths , bw wade",,1976.0
0,1821,unisql/x unified relational and object-oriented database system w kim,,sigmod conference,1994.0,40197,set-oriented production rules in relational database system acm sigmod int,"j widom , sj finkelstein",conf . on management of,
0,1659,indexing multimedia databases ( tutorial ) 1995,,,,39605,"research issues on moving object databases ( tutorial ) proc . acm sigmod conf ,",o wolfson,,
0,925,"lambda-db : an odmg-based object-oriented dbms l fegaras , c srinivasan , a rajendran , d maier",,sigmod conference,2000.0,48888,s & nâ ?? tzn & l : an object-oriented dbms with event-based rules,s chakravarthy,,
1,1349,sentinel : an object-oriented dbms with event-based rules 1997,s chakravarthy,sigmod conference,,48888,s & nâ ?? tzn & l : an object-oriented dbms with event-based rules,s chakravarthy,,
0,925,"lambda-db : an odmg-based object-oriented dbms l fegaras , c srinivasan , a rajendran , d maier",,sigmod conference,2000.0,56940,sentinel : an object-oriented dbms with event-based rules,s chakravarthy,"acm sigmod record ,",1997.0
0,1852,"metu object-oriented dbms a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin 1994",,sigmod conference,,56940,sentinel : an object-oriented dbms with event-based rules,s chakravarthy,"acm sigmod record ,",1997.0
1,925,"lambda-db : an odmg-based object-oriented dbms l fegaras , c srinivasan , a rajendran , d maier",,sigmod conference,2000.0,23616,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",,
0,1852,"metu object-oriented dbms a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin 1994",,sigmod conference,,23616,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",,
0,1349,sentinel : an object-oriented dbms with event-based rules 1997,s chakravarthy,sigmod conference,,23616,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",,
1,1688,"pattern matching and pattern discovery in scientific , program , and document databases j wang , k zhang , d shasha 1995",,sigmod conference,,52317,"pattern matching and pattern discovery in scientific , program , and document databases . acms anthology , p edition",,,
0,1370,"structural matching and discovery in document databases j wang , d shasha , g chang , l relihan , k zhang , g patel",,sigmod conference,1997.0,52317,"pattern matching and pattern discovery in scientific , program , and document databases . acms anthology , p edition",,,
0,1688,"pattern matching and pattern discovery in scientific , program , and document databases j wang , k zhang , d shasha 1995",,sigmod conference,,28228,pattern matching and program theory,w trochim,"& hellip ; - driven evaluation . new directions for program evaluation , & hellip ; ,",
1,1688,"pattern matching and pattern discovery in scientific , program , and document databases j wang , k zhang , d shasha 1995",,sigmod conference,,57489,"pattern discovery in scientific , program , and document databases jt wang , k zhang , dsp matching",,"proc . of the conference on management of data ( sigmod ) ,",
0,1370,"structural matching and discovery in document databases j wang , d shasha , g chang , l relihan , k zhang , g patel",,sigmod conference,1997.0,57489,"pattern discovery in scientific , program , and document databases jt wang , k zhang , dsp matching",,"proc . of the conference on management of data ( sigmod ) ,",
0,1688,"pattern matching and pattern discovery in scientific , program , and document databases j wang , k zhang , d shasha 1995",,sigmod conference,,49137,structural matching and discovery in document databases .,"acms anthology , p edition",,
1,1370,"structural matching and discovery in document databases j wang , d shasha , g chang , l relihan , k zhang , g patel",,sigmod conference,1997.0,49137,structural matching and discovery in document databases .,"acms anthology , p edition",,
0,1283,"online aggregation j hellerstein , p haas , h wang sigmod conference",,,1997.0,51743,"lazy aggregation wp yan , paea larson",,international conference on very large data bases ( vldbâ ?? 95,
0,1979,eager aggregation and lazy aggregation vldb 1995,"w yan , p larson",,,51743,"lazy aggregation wp yan , paea larson",,international conference on very large data bases ( vldbâ ?? 95,
0,1283,"online aggregation j hellerstein , p haas , h wang sigmod conference",,,1997.0,47720,"eager aggregation and lazy aggregation vldb ,","wp yan , pa larson",,1995.0
1,1979,eager aggregation and lazy aggregation vldb 1995,"w yan , p larson",,,47720,"eager aggregation and lazy aggregation vldb ,","wp yan , pa larson",,1995.0
1,1283,"online aggregation j hellerstein , p haas , h wang sigmod conference",,,1997.0,54689,"on-line aggregation jm hellerstein , jp haas , hj wang proc . of acm-sigmod conference on management of data ,",,,
0,1283,"online aggregation j hellerstein , p haas , h wang sigmod conference",,,1997.0,36034,ripple algorithms for online aggregation,"pj haas , jm hellerstein","proc . acm-sigmod international conference on management of & hellip ; ,",
0,1283,"online aggregation j hellerstein , p haas , h wang sigmod conference",,,1997.0,4905,"eager aggregation and lazy aggregation pa larson , wp yan",,,
1,1283,"online aggregation j hellerstein , p haas , h wang sigmod conference",,,1997.0,26280,"wang. , hj ( 1997 ) online aggregation proc . acmâ ?? sigmod conference on management of","jm hellerstein , pj haas",,
0,995,"ripple joins for online aggregation p haas , j hellerstein sigmod conference 1999",,,,26280,"wang. , hj ( 1997 ) online aggregation proc . acmâ ?? sigmod conference on management of","jm hellerstein , pj haas",,
0,1283,"online aggregation j hellerstein , p haas , h wang sigmod conference",,,1997.0,23118,hoeffding inequalities for online aggregation pj haas,,"computing science and statistics ,",
0,995,"ripple joins for online aggregation p haas , j hellerstein sigmod conference 1999",,,,23118,hoeffding inequalities for online aggregation pj haas,,"computing science and statistics ,",
1,1548,checkpointing in oracle vldb 1998,"a joshi , w bridge , j loaiza , t lahiri",,,52353,"checkpointing in oracle proceedings of the international conference on very large & hellip ; ,","a joshi , w bridge , j loaiza , t lahiri",,1998.0
0,1775,"spatial joins using seeded trees m lo , c ravishankar sigmod conference",,,1994.0,62135,"1993 . efficient processing ofspatial joins using r-trees t brinkho , hp kriegel , b seeger",,proc . acm sigmod int . conf . on management of,
0,286,efficient processing of joins on set-valued attributes n mamoulis 2003,,sigmod conference,,62135,"1993 . efficient processing ofspatial joins using r-trees t brinkho , hp kriegel , b seeger",,proc . acm sigmod int . conf . on management of,
0,1775,"spatial joins using seeded trees m lo , c ravishankar sigmod conference",,,1994.0,21286,"spatialjoinsusingseededtrees proceedingsof the acm sigmod conference , minneapolis , mn ,",rcv loml,,
1,1775,"spatial joins using seeded trees m lo , c ravishankar sigmod conference",,,1994.0,46066,"1994 . spatial joins using seeded trees m lo , c ravishankar",,proc . acm sigmod int . conf . on management of,
1,1775,"spatial joins using seeded trees m lo , c ravishankar sigmod conference",,,1994.0,58154,"spatial joins using seeded trees ml lo , cv ravishankar",,,
